timestamp,voltage,current,power,temperature,data_plus,data_minus,mode_id,mode_name,accumulated_current,accumulated_power,accumulated_time,resistance
1616883271.4133482,4.98,0.46,2.29,24,0.59,0.55,1,QC2.0,2505,12475,20783,10.8
1616883271.7371848,4.98,0.455,2.265,24,0.59,0.55,1,QC2.0,2505,12475,20783,10.9
1616883272.0633261,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2505,12475,20784,10.9
1616883272.4203918,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2505,12475,20784,10.9
1616883272.8847952,4.98,0.517,2.574,24,0.59,0.55,1,QC2.0,2505,12475,20784,9.6
1616883273.2103376,4.98,0.517,2.574,24,0.59,0.55,1,QC2.0,2505,12476,20785,9.6
1616883273.5436585,4.98,0.443,2.206,24,0.59,0.55,1,QC2.0,2505,12476,20785,11.2
1616883273.855964,4.98,0.443,2.206,24,0.59,0.55,1,QC2.0,2505,12476,20785,11.2
1616883274.1811702,4.98,0.524,2.609,24,0.59,0.55,1,QC2.0,2506,12477,20786,9.5
1616883274.504756,4.98,0.533,2.654,24,0.59,0.55,1,QC2.0,2506,12477,20786,9.3
1616883274.828904,4.98,0.533,2.654,24,0.59,0.55,1,QC2.0,2506,12477,20786,9.3
1616883275.152854,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2506,12477,20787,11.0
1616883275.4789376,4.98,0.474,2.36,24,0.59,0.55,1,QC2.0,2506,12477,20787,10.5
1616883275.8009665,4.98,0.474,2.36,24,0.59,0.55,1,QC2.0,2506,12477,20787,10.5
1616883276.1653233,4.98,0.503,2.504,24,0.59,0.55,1,QC2.0,2506,12478,20788,9.9
1616883276.679695,4.98,0.637,3.172,24,0.59,0.56,1,QC2.0,2506,12478,20788,7.8
1616883277.1553729,4.98,0.602,2.997,24,0.59,0.55,1,QC2.0,2506,12479,20789,8.2
1616883277.700025,4.98,0.529,2.634,24,0.59,0.55,1,QC2.0,2506,12479,20789,9.4
1616883278.1855018,4.98,0.454,2.26,24,0.59,0.55,1,QC2.0,2506,12479,20790,10.9
1616883278.6590877,4.98,0.474,2.36,24,0.59,0.55,1,QC2.0,2506,12479,20790,10.5
1616883279.1467578,4.98,0.492,2.45,24,0.59,0.55,1,QC2.0,2506,12480,20791,10.1
1616883279.652186,4.98,0.446,2.221,24,0.59,0.55,1,QC2.0,2506,12480,20791,11.1
1616883280.14053,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2506,12481,20792,11.1
1616883280.6517797,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2506,12481,20792,11.0
1616883281.1607497,4.97,0.574,2.852,24,0.59,0.55,1,QC2.0,2507,12482,20793,8.6
1616883281.6086538,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2507,12482,20793,11.1
1616883281.9358199,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2507,12482,20793,11.1
1616883282.2589257,4.98,0.478,2.38,24,0.59,0.55,1,QC2.0,2507,12482,20794,10.4
1616883282.5812035,4.98,0.478,2.38,24,0.59,0.55,1,QC2.0,2507,12482,20794,10.4
1616883282.9033885,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2507,12482,20794,10.9
1616883283.2608733,4.98,0.454,2.26,24,0.59,0.55,1,QC2.0,2507,12483,20795,10.9
1616883283.7261195,4.98,0.481,2.395,24,0.59,0.56,1,QC2.0,2507,12483,20795,10.3
1616883284.0516117,4.98,0.466,2.32,24,0.59,0.55,1,QC2.0,2507,12483,20796,10.6
1616883284.3788676,4.98,0.466,2.32,24,0.59,0.55,1,QC2.0,2507,12483,20796,10.6
1616883284.6990974,4.98,0.458,2.28,24,0.59,0.55,1,QC2.0,2507,12483,20796,10.8
1616883285.0225732,4.98,0.458,2.28,24,0.59,0.55,1,QC2.0,2507,12484,20797,10.8
1616883285.3471558,4.98,0.455,2.265,24,0.59,0.55,1,QC2.0,2507,12484,20797,10.9
1616883285.6707668,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2507,12484,20797,10.8
1616883285.994912,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2507,12485,20798,10.8
1616883286.318778,4.98,0.444,2.211,24,0.59,0.55,1,QC2.0,2507,12485,20798,11.2
1616883286.643252,4.98,0.523,2.604,24,0.59,0.55,1,QC2.0,2507,12485,20798,9.5
1616883286.9671443,4.98,0.523,2.604,24,0.59,0.55,1,QC2.0,2507,12485,20798,9.5
1616883287.291402,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2507,12485,20799,10.9
1616883287.6151628,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2507,12485,20799,10.9
1616883287.9437907,4.98,0.548,2.729,24,0.59,0.56,1,QC2.0,2507,12485,20799,9.0
1616883288.2639606,4.98,0.528,2.629,24,0.59,0.55,1,QC2.0,2507,12486,20800,9.4
1616883288.5886817,4.98,0.528,2.629,24,0.59,0.55,1,QC2.0,2507,12486,20800,9.4
1616883288.9120283,4.98,0.445,2.216,24,0.59,0.55,1,QC2.0,2507,12486,20800,11.1
1616883289.2350996,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2508,12487,20801,11.0
1616883289.5588875,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2508,12487,20801,11.0
1616883289.8848073,4.98,0.45,2.241,24,0.59,0.56,1,QC2.0,2508,12487,20801,11.0
1616883290.2084494,4.98,0.45,2.241,24,0.59,0.56,1,QC2.0,2508,12487,20802,11.0
1616883290.5325363,4.98,0.558,2.778,24,0.59,0.55,1,QC2.0,2508,12487,20802,8.9
1616883290.8552828,4.98,0.605,3.012,24,0.59,0.55,1,QC2.0,2508,12487,20802,8.2
1616883291.1787908,4.98,0.605,3.012,24,0.59,0.55,1,QC2.0,2508,12488,20803,8.2
1616883291.547183,4.98,0.613,3.052,24,0.59,0.56,1,QC2.0,2508,12488,20803,8.1
1616883292.0054367,4.98,0.635,3.162,24,0.59,0.56,1,QC2.0,2508,12489,20804,7.8
1616883292.3870928,4.98,0.61,3.037,24,0.59,0.55,1,QC2.0,2508,12489,20804,8.1
1616883292.8650475,4.98,0.525,2.614,24,0.59,0.55,1,QC2.0,2508,12489,20804,9.4
1616883293.3667064,4.98,0.53,2.639,24,0.59,0.56,1,QC2.0,2508,12490,20805,9.3
1616883293.8603864,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2508,12490,20805,11.1
1616883294.3476133,4.98,0.448,2.231,24,0.59,0.55,1,QC2.0,2508,12491,20806,11.1
1616883294.8801827,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2508,12491,20806,10.9
1616883295.37454,4.98,0.601,2.992,24,0.59,0.56,1,QC2.0,2508,12491,20807,8.2
1616883295.8439364,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2508,12491,20807,11.0
1616883296.179749,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2509,12492,20808,11.0
1616883296.6359985,4.99,0.663,3.308,24,0.59,0.56,1,QC2.0,2509,12492,20808,7.5
1616883296.9616494,4.99,0.785,3.917,24,0.59,0.56,1,QC2.0,2509,12492,20808,6.3
1616883297.287314,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2509,12493,20809,10.9
1616883297.6099572,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2509,12493,20809,10.9
1616883297.9327104,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2509,12493,20809,10.9
1616883298.2560942,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2509,12493,20810,10.9
1616883298.579766,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2509,12493,20810,10.9
1616883298.9045186,4.98,0.456,2.27,24,0.59,0.56,1,QC2.0,2509,12493,20810,10.9
1616883299.2336464,4.98,0.456,2.27,24,0.59,0.56,1,QC2.0,2509,12494,20811,10.9
1616883299.5540345,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2509,12494,20811,10.8
1616883299.8763366,4.97,0.533,2.649,24,0.59,0.56,1,QC2.0,2509,12494,20811,9.3
1616883300.2028887,4.97,0.533,2.649,24,0.59,0.56,1,QC2.0,2509,12495,20812,9.3
1616883300.5253403,4.98,0.581,2.893,24,0.59,0.56,1,QC2.0,2509,12495,20812,8.5
1616883300.8485262,4.98,0.445,2.216,24,0.59,0.55,1,QC2.0,2509,12495,20812,11.1
1616883301.1727178,4.98,0.445,2.216,24,0.59,0.55,1,QC2.0,2509,12495,20813,11.1
1616883301.4965532,4.98,0.52,2.589,24,0.59,0.56,1,QC2.0,2509,12495,20813,9.5
1616883301.8210535,4.98,0.52,2.589,24,0.59,0.56,1,QC2.0,2509,12495,20813,9.5
1616883302.1470203,4.98,0.54,2.689,24,0.59,0.55,1,QC2.0,2509,12496,20814,9.2
1616883302.4683785,4.98,0.444,2.211,24,0.59,0.55,1,QC2.0,2509,12496,20814,11.2
1616883302.7920933,4.98,0.444,2.211,24,0.59,0.55,1,QC2.0,2509,12496,20814,11.2
1616883303.1176066,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2510,12497,20815,11.0
1616883303.4433467,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2510,12497,20815,11.0
1616883303.7647858,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2510,12497,20815,11.0
1616883304.088909,4.98,0.478,2.38,24,0.59,0.55,1,QC2.0,2510,12497,20816,10.4
1616883304.414488,4.98,0.478,2.38,24,0.59,0.55,1,QC2.0,2510,12497,20816,10.4
1616883304.7371967,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2510,12497,20816,10.8
1616883305.0608807,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2510,12498,20817,11.0
1616883305.3853898,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2510,12498,20817,11.0
1616883305.7373579,4.98,0.451,2.245,24,0.59,0.56,1,QC2.0,2510,12498,20817,11.0
1616883306.0336883,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2510,12499,20818,11.0
1616883306.4011116,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2510,12499,20818,11.0
1616883306.8840861,4.98,0.453,2.255,24,0.59,0.56,1,QC2.0,2510,12499,20818,10.9
1616883307.354034,4.98,0.559,2.783,24,0.59,0.55,1,QC2.0,2510,12499,20819,8.9
1616883307.7159393,4.98,0.559,2.783,24,0.59,0.55,1,QC2.0,2510,12499,20819,8.9
1616883308.2438378,4.99,0.566,2.824,24,0.58,0.55,1,QC2.0,2510,12500,20820,8.8
1616883308.7184,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2510,12500,20820,11.0
1616883309.2185254,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2510,12501,20821,11.0
1616883309.7096329,4.98,0.448,2.231,24,0.59,0.55,1,QC2.0,2510,12501,20821,11.1
1616883310.2367277,4.98,0.519,2.584,24,0.58,0.55,1,QC2.0,2511,12501,20822,9.5
1616883310.7150974,4.98,0.447,2.226,24,0.59,0.56,1,QC2.0,2511,12501,20822,11.1
1616883311.2290628,4.98,0.496,2.47,24,0.59,0.56,1,QC2.0,2511,12502,20823,10.0
1616883311.6723175,4.98,0.604,3.007,24,0.59,0.55,1,QC2.0,2511,12502,20823,8.2
1616883311.990286,4.98,0.483,2.405,24,0.59,0.56,1,QC2.0,2511,12502,20823,10.3
1616883312.3151994,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2511,12503,20824,10.9
1616883312.6375978,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2511,12503,20824,10.9
1616883312.9622703,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2511,12503,20824,10.9
1616883313.2858777,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2511,12503,20825,10.9
1616883313.60958,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2511,12503,20825,10.9
1616883313.934717,4.98,0.472,2.35,24,0.59,0.55,1,QC2.0,2511,12503,20825,10.5
1616883314.2583935,4.98,0.472,2.35,24,0.59,0.55,1,QC2.0,2511,12504,20826,10.5
1616883314.582091,4.98,0.477,2.375,24,0.59,0.56,1,QC2.0,2511,12504,20826,10.4
1616883314.9099383,4.98,0.445,2.216,24,0.59,0.55,1,QC2.0,2511,12504,20826,11.1
1616883315.2301486,4.98,0.445,2.216,24,0.59,0.55,1,QC2.0,2511,12505,20827,11.1
1616883315.5553024,4.98,0.47,2.34,24,0.59,0.56,1,QC2.0,2511,12505,20827,10.5
1616883315.8784404,4.98,0.47,2.34,24,0.59,0.56,1,QC2.0,2511,12505,20827,10.5
1616883316.2025738,4.98,0.49,2.44,24,0.59,0.56,1,QC2.0,2511,12505,20828,10.1
1616883316.5259905,4.98,0.491,2.445,24,0.59,0.55,1,QC2.0,2511,12505,20828,10.1
1616883316.8497581,4.98,0.491,2.445,24,0.59,0.55,1,QC2.0,2511,12505,20828,10.1
1616883317.1752713,4.99,0.5,2.495,24,0.59,0.56,1,QC2.0,2511,12506,20829,9.9
1616883317.4986863,4.99,0.523,2.609,24,0.59,0.55,1,QC2.0,2511,12506,20829,9.5
1616883317.822872,4.99,0.523,2.609,24,0.59,0.55,1,QC2.0,2511,12506,20829,9.5
1616883318.147989,4.98,0.45,2.241,24,0.59,0.56,1,QC2.0,2512,12507,20830,11.0
1616883318.4709535,4.98,0.45,2.241,24,0.59,0.56,1,QC2.0,2512,12507,20830,11.0
1616883318.7951696,4.98,0.453,2.255,24,0.59,0.56,1,QC2.0,2512,12507,20830,10.9
1616883319.1210146,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2512,12507,20831,11.0
1616883319.4439807,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2512,12507,20831,11.0
1616883319.7671363,4.98,0.456,2.27,24,0.59,0.56,1,QC2.0,2512,12507,20831,10.9
1616883320.0927358,4.98,0.455,2.265,24,0.59,0.56,1,QC2.0,2512,12508,20832,10.9
1616883320.4169462,4.98,0.455,2.265,24,0.59,0.56,1,QC2.0,2512,12508,20832,10.9
1616883320.740118,4.98,0.612,3.047,24,0.59,0.56,1,QC2.0,2512,12508,20832,8.1
1616883321.0638132,4.98,0.612,3.047,24,0.59,0.56,1,QC2.0,2512,12509,20833,8.1
1616883321.388514,4.98,0.639,3.182,24,0.59,0.56,1,QC2.0,2512,12509,20833,7.7
1616883321.726596,4.98,0.637,3.172,24,0.59,0.55,1,QC2.0,2512,12509,20833,7.8
1616883322.0605028,4.98,0.637,3.172,24,0.59,0.55,1,QC2.0,2512,12510,20834,7.8
1616883322.5614202,4.98,0.623,3.102,24,0.59,0.55,1,QC2.0,2512,12510,20834,7.9
1616883323.057219,4.98,0.646,3.217,24,0.59,0.56,1,QC2.0,2512,12510,20835,7.7
1616883323.5860224,4.98,0.54,2.689,24,0.59,0.55,1,QC2.0,2512,12510,20835,9.2
1616883324.082507,4.98,0.453,2.255,24,0.59,0.56,1,QC2.0,2512,12511,20836,10.9
1616883324.5753896,4.98,0.44,2.191,24,0.59,0.55,1,QC2.0,2512,12511,20836,11.3
1616883325.0804963,4.98,0.448,2.231,24,0.59,0.56,1,QC2.0,2513,12512,20837,11.1
1616883325.607844,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2513,12512,20837,11.1
1616883326.074523,4.98,0.513,2.554,24,0.59,0.55,1,QC2.0,2513,12512,20838,9.7
1616883326.5678897,4.98,0.448,2.231,24,0.59,0.55,1,QC2.0,2513,12512,20838,11.1
1616883327.0227392,4.98,0.449,2.236,24,0.59,0.56,1,QC2.0,2513,12513,20839,11.0
1616883327.3462815,4.98,0.449,2.236,24,0.59,0.56,1,QC2.0,2513,12513,20839,11.0
1616883327.6707144,4.98,0.502,2.499,24,0.58,0.55,1,QC2.0,2513,12513,20839,9.9
1616883327.9945138,4.98,0.454,2.26,24,0.59,0.56,1,QC2.0,2513,12513,20839,10.9
1616883328.3207002,4.98,0.454,2.26,24,0.59,0.56,1,QC2.0,2513,12514,20840,10.9
1616883328.6449826,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2513,12514,20840,10.9
1616883328.967716,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2513,12514,20840,11.0
1616883329.291221,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2513,12514,20841,11.0
1616883329.6144326,4.98,0.455,2.265,24,0.59,0.56,1,QC2.0,2513,12514,20841,10.9
1616883329.9386563,4.98,0.455,2.265,24,0.59,0.56,1,QC2.0,2513,12514,20841,10.9
1616883330.2652547,4.98,0.457,2.275,24,0.59,0.56,1,QC2.0,2513,12515,20842,10.8
1616883330.5873024,4.98,0.519,2.584,24,0.59,0.55,1,QC2.0,2513,12515,20842,9.5
1616883330.911167,4.98,0.519,2.584,24,0.59,0.55,1,QC2.0,2513,12515,20842,9.5
1616883331.236405,4.98,0.605,3.012,24,0.59,0.55,1,QC2.0,2513,12516,20843,8.2
1616883331.5601296,4.99,0.444,2.215,24,0.58,0.55,1,QC2.0,2513,12516,20843,11.2
1616883331.883202,4.99,0.444,2.215,24,0.58,0.55,1,QC2.0,2513,12516,20843,11.2
1616883332.209174,4.98,0.535,2.664,24,0.58,0.54,1,QC2.0,2513,12516,20844,9.3
1616883332.5326927,4.98,0.535,2.664,24,0.58,0.54,1,QC2.0,2513,12516,20844,9.3
1616883332.8565135,4.98,0.54,2.689,24,0.58,0.55,1,QC2.0,2513,12516,20844,9.2
1616883333.180646,4.98,0.446,2.221,24,0.58,0.54,1,QC2.0,2514,12517,20845,11.1
1616883333.5045202,4.98,0.446,2.221,24,0.58,0.54,1,QC2.0,2514,12517,20845,11.1
1616883333.82909,4.98,0.457,2.275,24,0.58,0.54,1,QC2.0,2514,12517,20845,10.8
1616883334.153227,4.98,0.469,2.335,24,0.58,0.55,1,QC2.0,2514,12518,20846,10.6
1616883334.4849932,4.98,0.469,2.335,24,0.58,0.55,1,QC2.0,2514,12518,20846,10.6
1616883334.8008802,4.98,0.452,2.25,24,0.58,0.54,1,QC2.0,2514,12518,20846,11.0
1616883335.1246974,4.98,0.452,2.25,24,0.58,0.54,1,QC2.0,2514,12518,20847,11.0
1616883335.448196,4.98,0.455,2.265,24,0.58,0.54,1,QC2.0,2514,12518,20847,10.9
1616883335.7736974,4.98,0.452,2.25,24,0.58,0.55,1,QC2.0,2514,12518,20847,11.0
1616883336.099831,4.98,0.452,2.25,24,0.58,0.55,1,QC2.0,2514,12519,20848,11.0
1616883336.5959935,4.98,0.455,2.265,24,0.58,0.55,1,QC2.0,2514,12519,20848,10.9
1616883336.9484725,4.98,0.455,2.265,24,0.58,0.55,1,QC2.0,2514,12519,20848,10.9
1616883337.4796846,4.98,0.476,2.37,24,0.58,0.54,1,QC2.0,2514,12519,20849,10.4
1616883337.9832566,4.98,0.439,2.186,24,0.58,0.54,1,QC2.0,2514,12519,20849,11.3
1616883338.4601421,4.98,0.447,2.226,24,0.58,0.54,1,QC2.0,2514,12520,20850,11.1
1616883338.9460678,4.98,0.448,2.231,24,0.58,0.55,1,QC2.0,2514,12520,20850,11.1
1616883339.4411225,4.98,0.492,2.45,24,0.58,0.54,1,QC2.0,2514,12521,20851,10.1
1616883339.9102514,4.98,0.447,2.226,24,0.58,0.54,1,QC2.0,2514,12521,20851,11.1
1616883340.280302,4.98,0.447,2.226,24,0.58,0.54,1,QC2.0,2515,12521,20852,11.1
1616883340.7882922,4.99,0.843,4.206,24,0.59,0.55,1,QC2.0,2515,12521,20852,5.9
1616883341.2857795,4.98,0.463,2.305,24,0.57,0.54,1,QC2.0,2515,12522,20853,10.7
1616883341.776042,4.98,0.453,2.255,24,0.58,0.54,1,QC2.0,2515,12522,20853,10.9
1616883342.2282274,4.98,0.453,2.255,24,0.58,0.54,1,QC2.0,2515,12523,20854,10.9
1616883342.5526822,4.98,0.452,2.25,24,0.57,0.54,1,QC2.0,2515,12523,20854,11.0
1616883342.876054,4.98,0.455,2.265,24,0.58,0.55,1,QC2.0,2515,12523,20854,10.9
1616883343.2014108,4.98,0.455,2.265,24,0.58,0.55,1,QC2.0,2515,12524,20855,10.9
1616883343.5252235,4.98,0.455,2.265,24,0.58,0.54,1,QC2.0,2515,12524,20855,10.9
1616883343.8702996,4.98,0.455,2.265,24,0.58,0.54,1,QC2.0,2515,12524,20855,10.9
1616883344.3476522,4.98,0.453,2.255,24,0.58,0.54,1,QC2.0,2515,12524,20856,10.9
1616883344.671267,4.98,0.453,2.255,24,0.58,0.54,1,QC2.0,2515,12524,20856,10.9
1616883344.9947956,4.98,0.452,2.25,24,0.57,0.54,1,QC2.0,2515,12524,20856,11.0
1616883345.339885,4.98,0.519,2.584,24,0.58,0.55,1,QC2.0,2515,12525,20857,9.5
1616883345.820014,4.98,0.444,2.211,24,0.57,0.54,1,QC2.0,2515,12525,20857,11.2
1616883346.1615226,4.98,0.444,2.211,24,0.57,0.54,1,QC2.0,2515,12526,20858,11.2
1616883346.4660149,4.98,0.531,2.644,24,0.58,0.54,1,QC2.0,2515,12526,20858,9.3
1616883346.797876,4.98,0.509,2.534,24,0.58,0.55,1,QC2.0,2515,12526,20858,9.7
1616883347.115038,4.98,0.509,2.534,24,0.58,0.55,1,QC2.0,2516,12526,20859,9.7
1616883347.4395332,4.99,0.564,2.814,24,0.58,0.54,1,QC2.0,2516,12526,20859,8.8
1616883347.7627602,4.98,0.445,2.216,24,0.58,0.55,1,QC2.0,2516,12526,20859,11.1
1616883348.0860004,4.98,0.445,2.216,24,0.58,0.55,1,QC2.0,2516,12527,20860,11.1
1616883348.411256,4.98,0.448,2.231,24,0.57,0.54,1,QC2.0,2516,12527,20860,11.1
1616883348.735156,4.98,0.448,2.231,24,0.57,0.54,1,QC2.0,2516,12527,20860,11.1
1616883349.059562,4.98,0.448,2.231,24,0.58,0.54,1,QC2.0,2516,12528,20861,11.1
1616883349.3845558,4.98,0.45,2.241,24,0.58,0.54,1,QC2.0,2516,12528,20861,11.0
1616883349.7076678,4.98,0.45,2.241,24,0.58,0.54,1,QC2.0,2516,12528,20861,11.0
1616883350.0326197,4.98,0.451,2.245,24,0.58,0.54,1,QC2.0,2516,12528,20861,11.0
1616883350.356666,4.98,0.453,2.255,24,0.58,0.55,1,QC2.0,2516,12528,20862,10.9
1616883350.6802223,4.98,0.453,2.255,24,0.58,0.55,1,QC2.0,2516,12528,20862,10.9
1616883351.0033932,4.98,0.451,2.245,24,0.58,0.54,1,QC2.0,2516,12528,20862,11.0
1616883351.3301284,4.98,0.451,2.245,24,0.58,0.54,1,QC2.0,2516,12529,20863,11.0
1616883351.6526067,4.98,0.45,2.241,24,0.58,0.54,1,QC2.0,2516,12529,20863,11.0
1616883352.0449195,4.98,0.452,2.25,24,0.58,0.54,1,QC2.0,2516,12529,20863,11.0
1616883352.507041,4.98,0.454,2.26,24,0.58,0.54,1,QC2.0,2516,12529,20864,10.9
1616883352.973679,4.98,0.451,2.245,24,0.58,0.55,1,QC2.0,2516,12529,20864,11.0
1616883353.3435638,4.98,0.456,2.27,24,0.58,0.54,1,QC2.0,2516,12530,20865,10.9
1616883353.8402343,4.98,0.46,2.29,24,0.58,0.54,1,QC2.0,2516,12530,20865,10.8
1616883354.3439853,4.98,0.563,2.803,24,0.58,0.54,1,QC2.0,2516,12531,20866,8.8
1616883354.8204677,4.98,0.457,2.275,24,0.58,0.55,1,QC2.0,2516,12531,20866,10.8
1616883355.33927,4.98,0.449,2.236,24,0.58,0.54,1,QC2.0,2517,12531,20867,11.0
1616883355.812553,4.98,0.451,2.245,24,0.58,0.54,1,QC2.0,2517,12531,20867,11.0
1616883356.356701,4.98,0.451,2.245,24,0.58,0.54,1,QC2.0,2517,12532,20868,11.0
1616883356.814577,4.98,0.454,2.26,24,0.58,0.55,1,QC2.0,2517,12532,20868,10.9
1616883357.285929,4.98,0.581,2.893,24,0.58,0.54,1,QC2.0,2517,12533,20869,8.5
1616883357.60752,4.98,0.581,2.893,24,0.58,0.54,1,QC2.0,2517,12533,20869,8.5
1616883357.9311907,4.98,0.463,2.305,24,0.58,0.54,1,QC2.0,2517,12533,20869,10.7
1616883358.2548826,4.98,0.534,2.659,24,0.58,0.55,1,QC2.0,2517,12533,20870,9.3
1616883358.5801854,4.98,0.534,2.659,24,0.58,0.55,1,QC2.0,2517,12533,20870,9.3
1616883358.9035587,4.98,0.48,2.39,24,0.58,0.54,1,QC2.0,2517,12533,20870,10.3
1616883359.227751,4.98,0.449,2.236,24,0.58,0.55,1,QC2.0,2517,12534,20871,11.0
1616883359.5507107,4.98,0.449,2.236,24,0.58,0.55,1,QC2.0,2517,12534,20871,11.0
1616883359.8762665,4.98,0.492,2.45,24,0.58,0.54,1,QC2.0,2517,12534,20871,10.1
1616883360.2036803,4.98,0.492,2.45,24,0.58,0.54,1,QC2.0,2517,12535,20872,10.1
1616883360.5261374,4.98,0.594,2.958,24,0.58,0.54,1,QC2.0,2517,12535,20872,8.3
1616883360.8489668,4.98,0.449,2.236,24,0.58,0.54,1,QC2.0,2517,12535,20872,11.0
1616883361.1727476,4.98,0.449,2.236,24,0.58,0.54,1,QC2.0,2517,12535,20873,11.0
1616883361.4970255,4.98,0.764,3.804,24,0.58,0.54,1,QC2.0,2517,12535,20873,6.5
1616883361.8194518,4.98,0.479,2.385,24,0.58,0.55,1,QC2.0,2517,12535,20873,10.3
1616883362.147836,4.98,0.479,2.385,24,0.58,0.55,1,QC2.0,2517,12536,20874,10.3
1616883362.4683414,4.98,0.464,2.31,24,0.58,0.54,1,QC2.0,2517,12536,20874,10.7
1616883362.7921517,4.98,0.464,2.31,24,0.58,0.54,1,QC2.0,2517,12536,20874,10.7
1616883363.1156838,4.98,0.467,2.325,24,0.58,0.54,1,QC2.0,2518,12536,20875,10.6
1616883363.4414232,4.98,0.453,2.255,24,0.58,0.54,1,QC2.0,2518,12536,20875,10.9
1616883363.765967,4.98,0.453,2.255,24,0.58,0.54,1,QC2.0,2518,12536,20875,10.9
1616883364.0882993,4.98,0.455,2.265,24,0.57,0.54,1,QC2.0,2518,12537,20876,10.9
1616883364.4126234,4.98,0.457,2.275,24,0.58,0.54,1,QC2.0,2518,12537,20876,10.8
1616883364.7389429,4.98,0.457,2.275,24,0.58,0.54,1,QC2.0,2518,12537,20876,10.8
1616883365.061125,4.98,0.609,3.032,24,0.58,0.54,1,QC2.0,2518,12538,20877,8.1
1616883365.3859732,4.98,0.609,3.032,24,0.58,0.54,1,QC2.0,2518,12538,20877,8.1
1616883365.7095516,4.98,0.552,2.748,24,0.57,0.54,1,QC2.0,2518,12538,20877,9.0
1616883366.037823,4.98,0.501,2.494,24,0.58,0.54,1,QC2.0,2518,12538,20877,9.9
1616883366.3573935,4.98,0.501,2.494,24,0.58,0.54,1,QC2.0,2518,12539,20878,9.9
1616883366.681451,4.98,0.5,2.49,24,0.58,0.54,1,QC2.0,2518,12539,20878,9.9
1616883367.041436,4.98,0.514,2.559,24,0.58,0.55,1,QC2.0,2518,12539,20878,9.6
1616883367.5684998,4.98,0.448,2.231,24,0.57,0.54,1,QC2.0,2518,12539,20879,11.1
1616883368.0564492,4.98,0.456,2.27,24,0.58,0.54,1,QC2.0,2518,12539,20879,10.9
1616883368.5064712,4.98,0.452,2.25,24,0.58,0.54,1,QC2.0,2518,12540,20880,11.0
1616883368.8741097,4.97,0.584,2.902,24,0.57,0.54,1,QC2.0,2518,12540,20880,8.5
1616883369.3841934,4.98,0.62,3.087,24,0.58,0.55,1,QC2.0,2518,12541,20881,8.0
1616883369.8559148,4.98,0.589,2.933,24,0.57,0.54,1,QC2.0,2518,12541,20881,8.4
1616883370.3538518,4.98,0.556,2.768,24,0.58,0.54,1,QC2.0,2519,12542,20882,8.9
1616883370.877548,4.98,0.474,2.36,24,0.57,0.54,1,QC2.0,2519,12542,20882,10.5
